Bjersig Torrsen,Бьерсиг Торрсен
Mahki,Махки
Calisro Benarry,Калисро Бенарри
Gest,Гест
Kerinha,Керинья
Napsunar,Напсунар
Gregaro,Грегаро
Voth,Вот
Barun,Барун
Bjersig,Бьерсиг
Torrsen,Торрсен
Calisro,Калисро
Benarry,Бенарри
Door of Seasons,Дверь Сезонов
First World,Первый Мир
Mwangi Jungle,Джунгли Мванги
Open Road Pact,Пакт Открытого Дороги
Osirion,Осирион
Sphinx,Сфинкс
Kelesh,Келеш
Nefaram Subeli,Нефарам Субели
Sandswept Hall,Зал Песчаных Бурь
Norden Balentiir,Норден Балентиир
Akmajet,Акмажет
Sothis,Сотис
Decemvirate,Децемвират
Eando Kline,Эандо Клайн
Vigilant Seal,Бдительная Печать
Elrekah,Элрека
Shrine of Set,Святилище Сета
Judgment of the Dead,Суд Мертвых
Hall of the Dead,Зал Мертвых
Embalming Pools,Бальзамировочные Ванны
Inscribed Chamber,Комната с Надписями
Unforgiving Fire,Неумолимый Огонь
Rashmivati Melipdra,Рашмивати Мелипдра
Monastery of Unblinking Flame,Монастырь Вечного Огня
One-Who-Waits,Тот-Кто-Ждет
Meleeka Sanvara,Мелеека Санвара
Jalmeray,Джалмерай
Niswan,Нисван
Vedeesha,Ведееша
Obsidian Owl,Обсидиановая Сова
Temple of Unforgiving Fire,Храм Неумолимого Огня
Cinderpalm Strike,Удар Пепельной Ладони
Iron Talon Grip,Железный Коготь
Soaring-Ashes Style,Стиль Восходящего Пепла
Trial of Embers,Испытание Углей
Rain of Embers,Дождь из Углей
Pyralisia,Пиралисия
Sarkoris Scar,Шрам Саркориса
Challenge of Sky and Heaven,Испытание Неба и Небес
Houses of Perfection,Дома Совершенства
Rain of Embers Stance,Стойка Дождя Углей
House of Perfection,Дом Совершенства
The Summer That Never Was,Лето Которого не Было
Duyue River,Река Дуюэ
Ceiba Creek,Ручей Сейба
Ceiba River,Река Сейба
Willowshore Hinterlands,Окрестности Ивобережья
Wall of Ghosts,Стена Призраков
Mindscape Border,Граница Пейзажев Разума
Dragonfly Creek,Ручей Стрекоз
Small Farm,Маленькая Ферма
Hand of Spring,Рука Весны
Dawnstep Bridge,Мост Рассветного Шага
Cerulean Teahouse,Лазурный Чайный Домик
Canary Inn,Таверна Канарейка
Lumber Camp,Лесозаготовительный Лагерь
Ritual Site,Место Ритуала
Trail,Тропа
Seasonal Creek,Ручей Сезонов
Willowshore,Ивобережье
Season of Ghosts,Сезон Призраков
Tan Sugi Monastery,Монастырь Тан Суги
Pilgrim Path,Тропа Пилигрима
Night of Broken Blades,Ночь Сломанных Клинков
Lung Wa,Лунг Ва
Southbank,Южный Берег
Northridge,Северный Хребет
jorogumo,дзёрогумо
Eternal Blaze Ironworks,Железный Завод Вечное Пламя
Silvermist Lodges,Ложе Серебряного Тумана
Willowshore Stables,Конюшни Ивобережья
Abadar Shrine,Святилище Абадара
Thrice-Blessed Inn,Триблагословенный Трактир
Milling Houses,Мельничные Дома
Nine Ear Shrine,Храм Девяти Ушей
Lady of Souls,Владычица Душ
Willowshore Dam,Плотина Ивобережья
Industrial District,Промышленный Район
Downtown Willowshore,Центр Ивобережья
Ceiba-Duyue Exchange,Биржа Сейба-Ду Юэ
Fisheries,Рыболовство
Dock,Пристань
Abandoned Estates,Заброшенные Поместья
Leshy Saloon,Салон Леших
Bones of the Forgotten,Кости Забытого
The Great Willow,Великий Ива
Spider Gate,Врата Паука
Gorge of Fangs and Teeth,Ущелье Клыков и Зубов
Gourd Lake,Тыквенное Озеро
Green Silk Peak,Пик Зеленого Шелка
Eyes of Fumeiyoshi,Глаза Фумейоши
Moon Marsh,Лунное Болото
Foxhollow,Лисья Нора
Karahai,Карахай
Hunter Hut,Хижина Охотника
Apple Road,Яблочная Дорога
Specterwood,Лес Духов
Shenmen,Шенмен
Mirror Lake,Зеркальное Озеро
Old Village Expansion,Старое Расширение Деревни
Left Eye of Fumeiyoshi,Левый Глаз Фумеёси
Right Eye of Fumeiyoshi,Правый Глаз Фумеёси
Sea of Ghosts,Море Призраков
Gossamer Mountains,Паутинные Горы
Choe Chun-hu,Чхве Чун-Ху
Reenactment Festival,Фестиваль Воссоздания
Heh Shan-Bao,Хех Шан-Бау
Sze,Сзе
Hwanggot,Хвангот
Kawaka Myna,Кавака Майна
You So-Jin,Ю Со-Джин
Graveside Manners,Могильные Манеры
Tan Sui-Jing,Тан Суй-Цзин
Great Willow,Великая Ива
Kazuma Oono,Кадзума Ооно
Seven-Colored Songbird,Семицветная Певчая Птица
Huo Tian-Zhe,Хо Тянь-Чжэ
Second Best,Второе Место
Eternal Lantern,Вечный Фонарь
Igawa Jubei,Игава Джубей
Mother Coil,Спираль Матери
Granny Hu,Бабушка Ху
Old Matsuki,Старец Мацуки
Zhi Hui,Чжи Хуэй
Hu Ban-niang,Ху Бан-Ньянг
Matsuki Shou,Мацуки Шу
Yong Wu-Xiu,Йонг Ву-Сю
Kum Soon-chong,Кум Сун-Чонг
Meng-sung,Менг-Сунг
Ba-Ming Ouh,Ба-Минг Оу
Choe Chung-hu,Чхве Чун-Ху
De-ge Hua,Де-Ге Хуа
Damihansig Mababangloob,Дамихансиг Мабабанглуб
Dami,Дами
Elizeth Candora,Элизабет Кандора
Cloud Paper House,Дом Облачной Бумаги
Kim Gu-won,Ким Гу-Вон
Luda Bama,Люда Бама
Mushroom House,Грибной Домик
Luo Xi Yang,Лю Си Янг
Nadoya Sanmi,Надоя Санми
Treesparrow Rest,Древесный Воробей
Mountain Summit Grass,Трава На Вершине Горы
Rajul Samudra,Раджул Самудра
Willowshore Dock,Док Уиллоушора
Mother Otis,Матушка Отис
Matsuki Estate,Поместье Мацуки
Yun Mong-un,Юн Монг-Ун
Woodcarver Guild,Гильдия Резчиков по Дереву
Zataku,Затаку
Zheng Peng,Чжэн Пэнг
Woodraft Lake,Озеро Деревянного Ерша
Mercantile Street,Торговая Улица
Central Northern Road,Центральная Северная Дорога
Eastern Northern Road,Восточная Северная Дорога
Eastern Road,Восточная Дорога
Northeastern Road,Северо-восточная Дорога
Northwest Trail,Северо-западная Тропа
Southern Road,Южная Дорога
Kugaptee,Кугапти
Mago Kai,Маго Кай
Gurglegut,Гурглегут
Ittan-momen,Иттан-момэн
buso,бусо
Rokurokubi,Рокурокуби
Mo Douqiu,Мо Дуцю
noppera-bo,Ноппера-бо
Boneyard,Могильник
Hai-er Ha,Хай-эр Ха
mindscape,Пейзаж Разума
Hu Lelong,Ху Лелонг
Sanmi,Санми
Ingnovim Tluss,Ингновим Тлусс
Ingnovim,Ингновим
Tluss,Тлусс
Ingnovim Assistant,Помощник Ингновима
Promise Guard,Страж Обещания
Promise,Обещание
Aiudara Wraith,Рэйф Айдара
Aiudara,Айдар
Animated Dragonstorm,Оживший Драконий Шторм
Animated,Оживший
Dragonstorm,Драконий Шторм
Dragonstorm Fire Giant,Гигант Драконего Шторма
Hermean Mutant,Мутант Хермеи
Emaliza Zandivar,Эмилиза Зандивар
Emaliza,Эмилиза
Zandivar,Зандивар
Ilgreth,Илгрит
Inizra Arumelo,Инизра Арумело
Inizra,Инизра
Arumelo,Арумело
Rinnarv Bontimar,Риннарв Бонтимар
Rinnarv,Риннарв
Bontimar,Бонтимар
Vazgorlu,Вазгорлу
Xotani The Firebleeder,Ксотани Огнекровый
Xotani,Ксотани
Firebleeder,Огнекровый
Candlaron Echo,Эхо Кандларона
Candlaron,Кандларон
Dragonshard Guardian,Хранитель Драконьего Рода
Guardian,Хранитель
Lesser Manifestation Of Dahak,Младшее Проявление Дахака
Manifestation Of Dahak,Проявление Дахака
Manifestation,Проявление
Tarrasque The Armageddon Engine,Тараск Орудие Армагеддона
Tarrasque,Тараск
The Armageddon Engine,Орудие Армагеддона
Aluum Enforcer,Алюум-Силовик
Aluum,Алюум
Enforcer,Силовик
Zephyr Guard,Страж-Зефир
Zephyr,Зефир
Scarlet Triad Mage,Алый Маг
Scarlet Triad Enforcer,Алый Силовик
Immortal Ichor,Бессмертная Субстанция
Spiritbound Aluum,Заточенный Алюум
Scarlet Triad Boss,Алый Босс
Bshez Shak,Бшез Шак
Bshez,Бшез
Shak,Шак
Sand Claws,Когти Песка
Weathered Wail,Вой Ветра
Xotanispawn,Порождение Ксотани
Ishti,Ишти
Uri Zandivar,Ури Зандивар
Uri,Ури
Teyam Ishtori,Тейям Иштори
Teyam,Тейям
Ishtori,Иштори
Damurdiel,Дамурдиэль
shelter,убежище
corpses,трупы
elementals,элементали
survivors,выжившие
Bluemarket,Синий Рынок
granary,зернохранилище
Royal Rise,Королевский Подъем
monsters,монстры
local leaders,местные лидеры
rescuers,спасатели
supplies,припасы
Dust Wendigo,Пыльный Вендиго
Chief Minarchist,Главный Минархист
Soukmaster,Мастер Базара
Saving the Scattered,Спасение Рассеянных
Chapter,Глава
Witchwyrd Ecology,Экология Вичворд
Adventure Toolbox,Инструментарий Приключений
Promise of Fire,Обещание Огня
Narvimelbs,Нарвимелбс
Findeladlara,Финделадлара
Inner City Golden Oasis,Золотой Оазис Внутреннего Города
Finderplain,Финдерплейн
Carman Rajani,Карман Раджани
Carman,Карман
Rajani,Раджани
Cratonys,Кратонис
Shanrigol Heap,Шанригол-Куча
Shanrigol,Шанригол
Siora Fallowglade,Сиора Фэлоуглейд
Siora,Сиора
Fallowglade,Фэлоуглейд
Squabbling Poltergeist,Ссорящийся полтергейст
Gibtas Bounder,Гибтас-Прыгун
Chafkhem,Чафкем
Viscous Black Pudding,Вязкий Черный Пуддинг
Black Pudding,Черный Пуддинг
Bone Gladiator,Костяной Гладиатор
Seugathi Guard,Сьюгати-Страж
Seugathi,Сьюгати
Sod Hound,Земляная Гончая
Living Landslide,Живой Оползень
Ochre Jelly,Бурое Желе
Seugathi Researcher,Сеугати-Исследователь
Destrachan,Дестрахан
Afflicted Irnakurse,Болезненный Ирнакурс
Irnakurse,Ирнакурс
Lallizanx,Лаллизанкс
Warped Brew Morlock,Морлоки Пойла
Vischari,Вишари
Gulzash,Гулзаш
Kragala,Крагала
Nox,Нокс
Ryta,Райта
Barbazu Vanguard,Барбазу Авангарда
Jafaki,Джафаки
Drider,Драук
Shanrigol Behemoth,Шанригол-Громада
Barbazu Drill Sergeant,Барбазу Инструктор
Azvalvigander,Азвальвигандра
Barcumbuk,Баркамбук
Hellforge Barbazu,Барбазу Кузницы
Iyagian,Ягий
Aulr,Аулр
Urevian,Уревиан
Cynemi,Синеми
Mulventok,Мульвенток
Witchfire Warden,Ведьмин Огонь Хранитель
Ysondkhelir,Йзондкелир
Giant Crawling Hand,Гигантская Ползучая Рука
Crawling Hand,Ползучая Рука
Sacuishu,Сакуишу
Swarming Stance,Стойка Роя
Stench,Вонь
Glow,Свечение
Swarming Bites,Укусы Роя
Split,Разделение
The Enlightened Path,Путь Прозрения
In the Ruins of Wisdom,В Руинах Мудрости
First Long Night,Первая Долгая Ночь
Feast of the Kami,Пир Ками
The Face at the Foot of the Bed,Лик у Подножия Кровати
Willowshore’s heroes,Герои Ивобережья
Winter’s Breath ritual,Ритуал Зимнего Дыхания
Turning of the Seasons,Смена Времен Года
Sugi trees,Деревья Суги
Researching the Curse,Изыскания Проклятия
Zoudou,Зода
Library Lore,Библиотечные Знания
Entertainment Points,Очки Развлечения
Tea Set,Чайный Набор
Hope Points,Очки Надежды
Vanishings,Исчезновения
An Offering for Daikitsu,Подношение Дайкитсу
Exorcists,Экзорцисты
RP,ОИ
Research Points,Очки Изыскания
Events,События
Event,Событие
Architecture Lore,Знания Архитектуры
The Willowshore Curse,Проклятие Ивобережья
Preparation Points,Очки Подготовки
Bakeneko,Бакэнэко
Kodama,Кодама
Farmers’ Union,Союз Фермеров
The Arena,Арена
Grand Coliseum,Великий Колизей
duneshaker solifugid,Сотрясатель Дюн
Pactmaster,Мастер Договора
Red Pyramid,Красная Пирамида
Auction,Аукцион
Pactbroker,Посредник Пакта
Jelek Jaziman,Джелек Джазиман
ballroom,бальный зал
solifugid,Сольпуг
Jelek,Джелек
Jaziman,Джазиман
Lost Aiudara,Затерянные Айдары
Duneshadow,Тень Дюн
Caravan Troubles,Проблемы каравана
Poison Makers’ Guild,Гильдия Отравителей
Witchwyrd,Вичвирд
Guild Lore,Знания Гильдий
Jeweler's Guild,Гильдия ювелиров
League of Peshmongers,Лига Торговцев Пешем
Council of Guilds,Совет Гильдий
Aspis Consortium,Консорциум Аспид
Imperial Union of Breeders,Союз Разводчиков
Jewelers’ Guild,Гильдия Ювелиров
Fleshmongers’ Federation,Федерация Торговцев Плотью
Fraternal Order of the Anvil,Орден Наковальни
Carpenters’ Guild,Гильдия Плотников
Guild of Butchers and Bakers,Гильдия Мясников и Пекарей
Guild of Streetsweepers and Dung Carters,Гильдия Уборщиков
League of Upright Barristers,Лига Честных Юристов
Order of Alchemists and Potion Makers,Орден Алхимиков
Gladiators’ Guild,Гильдия Гладиаторов
Hashim ibn Sayyid,Хашим ибн Саид
Hashim,Хашим
Ytrim Azas,Итрим Азас
Aldane Zulran,Алдейн Зулран
Exavisu Kerndalion,Экзавису Керндалион
Sehtba al-Izora,Сехтба аль-Изора
Hahcuss Hrann,Хахкасс Хранн
Rin Zelver,Рин Зелвер
Pardu of Scarhill,Парду из Скархилла
Treman Ulkulratu,Треман Улкулрату
Torbin Dooly,Торбин Дули
Stral,Страл
Eketra Sheerpeak,Экетра Ширпик
Huena Ilvos,Хуна Ильвос
Okztrok,Окзтрок
Huena,Хуна
Ilvos,Ильвос
Spikeface,Шиполицый
Sayyid,Саид
Child of Belcorra,Чад Белкорры
Dragon Blood Puffball,Гриб Драконья Кровь
Dread Wisp,Жуткий Огонёк
Dulac,Дюлак
Elder Child of Belcorra,Старший Чад Белкорры
Murmur,Бормотунья
Nyzuros,Низурос
Padli,Падли
Urthagul,Уртагул
Boss Skrawng,Босс Скронг
Mister Beak,Мистер Клюв
Flickerwisp,Мерцающий Огонёк
Corpselight,Трупный Огонёк
Stonescale Spirits,Духи Каменной Чешуи
Blood of Belcorra,Кровь Белкорры
Wrin Sivinxi,Врин Сивинкси
Bloodsiphon,Кровосос
Blood Drain,Высасывание Крови
Death Burst,Взрыв Смерти
Morlock Cultist,Морлок-Культист
Occult Attack,Оккультная Атака
Morlock Engineer,Морлок-Инженер
Battle Hammer,Боевой молот
Refuse Launcher,Мусоромёт
Improvised Projectile,Снаряд-Мусор
Uncanny Tinker,Невороятный Механик
Scavenger,Собиратель
Morlock Scavenger,Морлок-Собиратель
Scuttling Attack,Атака на Бегу
Scalathrax,Скалатракс
Leg Quill,Шипы лап
Spray Toxic Oil,Распылить масло
Oily Scales,Покрытый маслом
Scalathrax Venom,Яд Скалатракса
Doom of Tomorrow,Грядущая беда
Apocalypse Beam,Луч Апокалипсиса
Spike Launcher,Шипомёт
Line of Fire,Линия обстрела
Spike,Шип
Ghoul Fever,Лихорадка Гуля
Paralysis,Паралич
Consume Tattooed Flesh,Поглощение Татуированной Плоти
Leap Attack,Резкий Прыжок
Ghost of Commoner,Привидение простолюдина
Site Bound,Связь с местом
Despairing Cry,Стон Отчаяния
Necklace with Flesh,Ожерелье с кусками плоти
Consume Flesh,Поглощение Плоти
Malevolent Possession,Одержимость
Poisoned Breath,Ядовитое Дыхание
Jarelle Kaldrian,Джарель Калдриан
Nhakazarin,Наказарин
Consume Masterpiece,Поглощение Плоти Шедевра
Vengeful Furnace,Мстительная Печь
Ghost Attack,Нападение Призраков
Flaming Whip,Горящая Плеть
Burning Knowledge,Сжигания Знания
Watching Wall,Глядящая Стена
Someone Is Watching,Кто-то Наблюдает
Jaul Wolf,Волк Яула
Jaul Coordination,Координация с Яулом
Volluk Azrinae,Воллук Азриней
Squirming Embrace,Объятия Роя
Swarm Shape,Форма Роя
Fast Healing 7,Быстрое Исцеление 7
Discorporate,Разделение
Hateful Memories,Ненавистные Воспоминания
Otari Ilvashti,Отари Ильвашти
Infested Shadow,Воспользоваться Тенью
Filth Fever,Грязная Лихорадка
Voidglutton,Пустоглот
Ectoplasmic Web,Экто-Паутина
Consume Light,Притушить Свечение
Feed on Fear,Подпитка Страхом
Ectoplasmic Web Trap,Экто-Паутина-Ловушка
Fearful Strike,Устрашающий Удар
Magic Immunity,Магический Иммунитет
Jaul Mezmin,Яул Мезмин
Wolf Empathy,Волчья Эмпатия
Curse of the Werewolf,Проклятие Оборотня
Lunacy of the Moon,Лунное Безумие
Wolf Coordination,Координация с Волком
Wooden Chair,Деревянный Стул
Pewter Mug,Оловянная Кружка
Instinctual Tinker,Прирождённый механик
Infernal Eye,Инфернальные Глаза
Cocytan Filth,Коцитовая мерзость
Fragment of Pendant,Фрагмент Кулона
Dreshkan,Дрешкан
Needle,Игла
Defensive Needle,Ответ Иглой
Needle Spray,Спрей Игл
Partially Technological,Частичный Конструкт
Stench Suppression,Подавление Вони
Mosh,Толкаться
Death Flame,Пламя Смерти
Intense Performer,Боевое Выступление
Musical Instrument,Музыкальный инструмент
Fangs,Клыки
Dance Moves,Движения в Танце
Vocal Warm-Up,Вокальная Разминка
Cheek Pouches,Защечные Мешки
Swarming,Рой
Fleshy Slap,Удар Плотью
Bone Shard,Осколок Кости
Sapping Squeeze,Истощающее Сжатие
Undulating Step,Пролезающее Перемещение
Shred Flesh,Срыватель Плоти
Drill Field Barbazu,Барбазу Инструктор
Beard,Борода
Redeploy,Перестановка
Wriggling Beard,Извивающаяся Борода
Avernal Fever,Авернальная лихорадка
Infernal Wound,Инфернальная рана
Taskmaster's Lash,Лента погонщика
Spit,Плевок
Bouncing Slam,Толчок Прыжком
Pinning Chomp,Забивание Жертвы
Skillful Catch,Умелая Ловля
Sudden Throw,Внезапный Бросок
Surprise Attacker,Неожиданный Атакующий
Painsight,Видение боли
Unnerving Gaze,Нервирующий взгляд
Animate Chains,Оживление цепей
Focus Gaze,Сосредоточить взгляд
Impaling Chain,Прокалывающая цепь
Rusty Chains,Ржавые цепи
Knowledge of Torture,Знания пыток
Drumstick,Барабанная палочка
Knock It Away,Сбить с толку
Guiding Rhythm,Ритм наставления
Percussive Reverberation,Ударная реверберация
Web,Паутина
Necrotic Decay,Некротический распад
Web Trap,Паутина-ловушка
Dune Candle,Свеча Пустыни
Flare,Вспышка
Heat Mirage,Тепловой Мираж
Light the Living Wick,Разжигание Огня
Gibtas Spawn Swarm,Рой Гибтасов
Bounce,Отпрыгнуть
Bounding Swarm,Прыжки Роем
Groetan Candle,Свеча Гротуса
Shock,Шок
Go Dark,Погаснуть
Show the Looming Moon,Появление Луны
Seugathi Servant,Сьюгати-Прислужник
Bite,Укус
Command Confusion,Управление Замешательством
Envenom Weapon,Отравить Оружие
Mindfog Aura,Аура Тумана Разума
Magic Item Mastery,Мастерство в Магических Предметах
Seugathi Venom,Яд Сьюгати
Spellvoid,Заклинательный Огонёк
Feed on Magic,Питаться Магией
Will-o'-the-Deep,Глубинный Огонёк
Stay in the Fight,Удержать в Бою
Fervent Command,Военный Приказ
War Leader,Военный Лидер
Explosive Decay,Смертельный Распад
Psychokinetic Honing,Психокинетическое Усиление
Shadow Hand,Теневая Рука
Steal Shadow,Кража Тени
Mark for Death,Метка Смерти
Light Vulnerability,Уязвимость к свету
Shadow Spawn,Теневое порождение
Slink in Shadows,Скольжение в тенях
Immobilizing Blow,Обездвиживающий Удар
Wicked Bite,Истощающий Укус
Adjust Shape,Изменение Формы
Corrosive Mass,Коррозионная Масса
Corrosive Touch,Касание Коррозии
Suction,Присасывание
Soul Scream,Крик Души
Storm of Tentacles,Шторм Щупалец
Fearful Curse,Проклятый Страхом
Mind Lash,Ментальная Плеть
Fragment of Urevian Pendant,Фрагмент Кулона
Flaming Warhammer,Огненный Молот
Flaming Light Hammer,Огненный Легкий Молот
Rope,Веревка
Flames of Fury,Пламя ярости
Furious Fusillade,Яростный обстрел
Rope Snare,Веревочный силок
Warding Script,Глиф Защиты
Despair,Аура Отчаяния
Rejuvenation,Восстановление
Mummy Rot,Гниль Мумии
Deep End Sarglagon,Сарлагон-Шпион
Tentacle Arm,Рука-щупальце
Stygian Guardian,Стигский страж
Drown,Утопление
Heavy Aura,Тяжелая аура
Sarglagon Venom,Яд сарлагона
Gibtanius,Гибтаниус
Bouncing Crush,Крушить Прыжком
Powerful Stench,Мощная Вонь
Acid Flask,Кислотная склянка
Bottled Lightning,Молния в бутылке
Quick Consumption,Быстрое Потребление
Infused Items,Насыщенные Предметы
Murschen,Муршен
Red Claw,Красные Когти
Red Ruin Stance,Стойка Красных Руин
Camouflaged Step,Камуфлированное Перемещение
Chameleon Skin,Кожа Хамелеона
Summoning Chamber Erinys,Эриния Призыва
100 feet of Erinys-Hair Rope,100 футов веревки из волос эринии
Fragment of Urevian's Pendant,Фрагмент Кулона
Flaming Longsword,Огненный Меч
Flaming Composite Longbow,Огненный Лук
Planar Fast Healing,Планарное Быстрое Исцеление
No Breath,Нет Дыхания
Debilitating Bite,Проклятый Укус
Leng Ruby,Рубин Ленга
Seugathi Reality Warper,Сьюгати-Исказитель
Warp Reality,Исказить Реальность
Diabolic Quill,Дьявольский Веер
Draft Contract,Подписание Контракта
Distracting Declaration,Отвлекающая Декларация
Ward Contract,Защита Контракта
Right of Inspection,Право на Видение
Aruka,Арука
Familiar Shadow,Теневой Приспешник
Kawaka,Кавака
Myna,Майна
Myna Kawaka,Кавака Майна
Spiritual Disruptor,Духовный Разрушитель
Willowshore Waldgeist,Вальдгейст Ивобережья
Waldgeist,Вальдгейст
Yu Er,Юи Эр
Zhen Luoyang,Чжэнь Лоянг
Zhen,Чжэнь
Luoyang,Лоянг
Noppera-Bo Impersonator,Ноппера-бо Перевердыш
Ren Mei Li,Рен Мей Ли
Ren,Рен
Mei,Мей
Li,Ли
Rin,Рин
Arboreal Reaper,Дендроид Жнец
Arboreal,Дендроид
Reaper,Жнец
Awakened Tree,Пробужденное Дерево
Kagekuma,Кагекума
Animated Axe,Оживший Топор
Cao Chen,Цао Чэнь
Cao,Цао
Chen,Чэнь
Hu Deming,Ху Деминг
Hu,Ху
Deming,Деминг
Mago,Маго
Kai,Кай
Mercenary Enforcer,Опытный Наемник
Sha Guanghao,Ша Гуань-Хао
Sha,Ша
Guanghao,Гуань-Хао
Shimmerthief,Мерцающий Вор
Shrine Maiden,Дева-Храмовница
Vanth,Ванф
Warding Bell,Защитный Колокол
Akashti,Акашти
Sobbing Nindoru,Рыдающий Ниндору
Black Bean,Черная Фасоль
Forgotten Spirit,Забытый Дух
Grudge Spirit Power,Сила Духа - Обида
Lurking Nindoru,Скрывающийся Ниндору
Kinburi’s Sandals of Bounding,Сандалии Кинбури
Manor Ward,Приусадебное отделение
Mr Jelly,Мистер Джелли
Nindoru Butterfly,Бабочка Ниндору
Noppera-bo Oracle Impersonator,Ноппера-бо Перевердыш Оракул
Pan Fenfang,Пан Фэнфанг
Pan,Пан
Fenfang,Фэнфанг
Silsyche,Сильсиче
Silver Collar,Серебряный ошейник
Statue of Sigek,Статуя Сигека
The Crane-Wife,Жена Журавля
Vashu Ninth Life,Девять Жизней Вашу
Minor Spirit Power,Малая Сила Духа
Major Spirit Power,Главная Сила Духа
Off-Guard,Застигнут врасплох
